posting_id,source,title,company,role,ai_inflected,seniority_years,posted_date,skill_ids,skill_names,facets_present,salary_known,salary_period,monthly_min,monthly_max,monthly_point
cake:_Pegatron/b74e8f84-500d-4a00-9a59-b7fb30a5250d-machine-learning-engineer_15192-843915545b8e028cccb046454eebf1,cake,Machine Learning Engineer_15192,和碩集團_和碩聯合科技股份有限公司,ml_engineer,False,,,"python,r_lang,etl,machine_learning,statistics,deep_learning,keras,pytorch,tensorflow,data_viz","Python, R, ETL/ELT, Machine Learning (general), Statistics, Deep Learning (general), Keras, PyTorch, TensorFlow, Data Visualization","1,1,2,3,3,4,4,4,4,8",False,unknown,,,
cake:_Pegatron/ee6badb5-fac0-4fde-a09a-d833a4bdcfa5-machine-learning-engineer_15532-821a0099b9754a8b95b2e681f6c130,cake,Machine Learning Engineer_15532,和碩集團_和碩聯合科技股份有限公司,ml_engineer,False,,,"python,r_lang,etl,machine_learning,statistics,deep_learning,keras,pytorch,tensorflow,data_viz","Python, R, ETL/ELT, Machine Learning (general), Statistics, Deep Learning (general), Keras, PyTorch, TensorFlow, Data Visualization","1,1,2,3,3,4,4,4,4,8",True,monthly,37000.0,65000.0,51000.0
cake:Google/121410934441681606-senior-software-engineer-machine-learning-paymen-285d0f09fe63620a191cff2b2ad667,cake,"Senior Software Engineer, Machine Learning, Payments",Google,data_scientist,True,,,"java,python,machine_learning,statistics,nlp,model_serving","Java, Python, Machine Learning (general), Statistics, NLP, Model Serving","1,1,3,3,4,6",False,unknown,,,
cake:swag/ai-engineer-1,cake,AI Engineer / AI工程師,SWAG,ai_engineer,True,,,"python,machine_learning,computer_vision,ai_agents,embeddings,fine_tuning,llm,prompt_engineering,rag,ci_cd,docker,kubernetes,aws,azure,gcp","Python, Machine Learning (general), Computer Vision, AI Agents, Embeddings, Fine-tuning, Large Language Models, Prompt Engineering, RAG, CI/CD, Docker, Kubernetes, AWS, Azure, GCP","1,3,4,5,5,5,5,5,5,6,6,6,7,7,7",True,yearly,125000.0,175000.0,150000.0
cake:aiworks/enablement-program-manager,cake,Enablement Program Manager (AI Solutions),Aiworks,other,False,,,,,,True,monthly,40000.0,60000.0,50000.0
cake:tsmc/ai-engineer-artificial-intelligence-for-business-intelligence-ai4bi,cake,"AI Engineer (Artificial Intelligence for Business Intelligence, AI4BI)",TSMC 台積電,data_scientist,False,,,"python,r_lang,sql,machine_learning,statistics,deep_learning,pytorch,tensorflow,aws,azure,gcp","Python, R, SQL, Machine Learning (general), Statistics, Deep Learning (general), PyTorch, TensorFlow, AWS, Azure, GCP","1,1,1,3,3,4,4,4,7,7,7",False,unknown,,,
cake:ret-ai-ling-data/22b97f,cake,AI系統工程師-學生實習 AI System Engineer(Intern),聚典資訊 Ret[AI]ling Data,ml_engineer,False,,,"java,python,sql,nosql,machine_learning,computer_vision,deep_learning,nlp,docker","Java, Python, SQL, NoSQL, Machine Learning (general), Computer Vision, Deep Learning (general), NLP, Docker","1,1,1,2,3,4,4,4,6",True,hourly,35200.0,44000.0,39600.0
cake:tsmc/ai-data-analysis-engineer-dept-aqsd-div-imc,cake,"AI & Data Analysis Engineer (Dept: AQSD, Div: IMC)",TSMC 台積電,ml_engineer,True,,,"r_lang,machine_learning,statistics,deep_learning,llm,model_serving","R, Machine Learning (general), Statistics, Deep Learning (general), Large Language Models, Model Serving","1,3,3,4,5,6",False,unknown,,,
cake:mynavi/ai-talent,cake,【日本東京】生成式AI工程師,Mynavi 台灣邁那比股份有限公司,ml_engineer,True,,,"python,machine_learning,deep_learning,fine_tuning,llm","Python, Machine Learning (general), Deep Learning (general), Fine-tuning, Large Language Models","1,3,4,5,5",True,monthly,5.9,8.6,7.25
cake:canner/861e4a,cake,Sr. AI Software Engineer 資深 AI 軟體工程師,Canner （易開科技）,ai_engineer,True,,,"python,sql,ai_agents,fine_tuning,llm,rag,ci_cd,docker,fastapi,kubernetes","Python, SQL, AI Agents, Fine-tuning, Large Language Models, RAG, CI/CD, Docker, FastAPI, Kubernetes","1,1,5,5,5,5,6,6,6,6",True,yearly,125000.0,208333.33333333334,166666.6666666667
cake:ipevo/ai-engineer-d4a,cake,AI 工程師,愛比科技,ml_engineer,True,,,"python,machine_learning,scikit_learn,computer_vision,deep_learning,nlp,pytorch,tensorflow,fine_tuning,langchain,llm,rag,vector_db,aws","Python, Machine Learning (general), scikit-learn, Computer Vision, Deep Learning (general), NLP, PyTorch, TensorFlow, Fine-tuning, LangChain, Large Language Models, RAG, Vector Database, AWS","1,3,3,4,4,4,4,4,5,5,5,5,5,7",True,monthly,60000.0,90000.0,75000.0
cake:MaiAgent/internship-generative-ai-consultant-intern-f0f,cake,實習 - 生成式 AI 工程師實習生 - AI Engineer Intern,思邁智能股份有限公司,ai_engineer,True,,,"python,elasticsearch,ai_agents,langchain,llamaindex,rag,aws,django","Python, Elasticsearch, AI Agents, LangChain, LlamaIndex, RAG, AWS, Django","1,2,5,5,5,5,7,9",True,hourly,38720.0,44000.0,41360.0
cake:MaiAgent/generative-ai-engineer-gen-ai-engineer-506,cake,實習 - 生成式 AI 顧問實習生 - AI Consultant Intern,思邁智能股份有限公司,backend,True,,,"python,computer_vision,rag,aws,django","Python, Computer Vision, RAG, AWS, Django","1,4,5,7,9",True,hourly,35200.0,38720.0,36960.0
cake:MaiAgent/internship-backend-engineer-intern-ai-backend-intern-2a5,cake,實習 - 生成式 AI 產品經理實習生 - AI Product Manager (PM) Intern,思邁智能股份有限公司,backend,False,,,"aws,django","AWS, Django","7,9",True,hourly,38720.0,44000.0,41360.0
cake:telexpress-bf919c/llm-generative-ai-machine-learning-ml-engineer,cake,【LLM 生成式AI /機器學習 (ML) 工程師】台北/台中,網訊電通股份有限公司,ai_engineer,True,,,"python,machine_learning,deep_learning,ai_agents,model_apis,llm,prompt_engineering,rag,kubernetes,dotnet","Python, Machine Learning (general), Deep Learning (general), AI Agents, Foundation Model APIs, Large Language Models, Prompt Engineering, RAG, Kubernetes, .NET","1,3,4,5,5,5,5,5,6,9",True,yearly,58333.333333333336,79166.66666666667,68750.0
cake:MaiAgent/ai-product-manager-pm-intern-098,cake,實習 - AI 專案經理實習生 - AI Project Manager (PM) Intern,思邁智能股份有限公司,backend,False,,,"python,aws,django","Python, AWS, Django","1,7,9",True,hourly,35200.0,38720.0,36960.0
cake:nanya/dad56bab-7f8a-4bbd-9b11-1aa01a5a826e-ai-systems-development-engineer-bf3b32d5d423760f63c8ddd4fc838e,cake,AI系統開發工程師,南亞科技股份有限公司,data_scientist,True,,,"java,python,machine_learning,llm,dotnet","Java, Python, Machine Learning (general), Large Language Models, .NET","1,1,3,5,9",False,unknown,,,
cake:richwell/backend-software-engineer-6c3414,cake,Backend Software Engineer,裕順資訊有限公司,backend,False,,,"python,sql,redis,dotnet,django,microservices","Python, SQL, Redis, .NET, Django, Microservices","1,1,2,9,9,9",True,monthly,100000.0,170000.0,135000.0
cake:pinkoi/backend-engineer-49f707,cake,Backend Engineer,Pinkoi,backend,False,,,"java,python,elasticsearch,mysql,redis,docker,kubernetes,php","Java, Python, Elasticsearch, MySQL, Redis, Docker, Kubernetes, PHP","1,1,2,2,2,6,6,9",True,yearly,66666.66666666667,133333.33333333334,100000.0
cake:swag/backend-engineer-1,cake,Backend Engineer / 後端工程師,SWAG,backend,False,,,"python,mongodb,rest_api","Python, MongoDB, REST API","1,2,9",True,yearly,104166.66666666667,166666.66666666666,135416.66666666666
cake:teamt5-org-tw/b069aa,cake,【ThreatVision】後端工程師 Backend Engineer,杜浦數位安全股份有限公司,data_engineer,False,,,"python,sql,kafka,elasticsearch,etl,redis,docker,kubernetes","Python, SQL, Apache Kafka, Elasticsearch, ETL/ELT, Redis, Docker, Kubernetes","1,1,2,2,2,2,6,6",False,unknown,,,
cake:tsmc/backend-software-engineer-a5cf80,cake,Backend Software Engineer,TSMC 台積電,backend,False,,,"java,python,r_lang,statistics,docker,kubernetes,dotnet,django,flask,rest_api,spring","Java, Python, R, Statistics, Docker, Kubernetes, .NET, Django, Flask, REST API, Spring Boot","1,1,1,3,6,6,9,9,9,9,9",False,unknown,,,
cake:h2-inc/digital-healthcare-sr-backend-engineer,cake,數位醫療資深後端工程師｜Digital Healthcare Sr. Backend Engineer,H2 Inc. 英屬開曼群島商慧康生活科技股份有限公司台灣分公司,backend,False,,,"golang,python,mongodb,mysql,nosql,postgresql,docker,aws,gcp,django,flask,rest_api","Go, Python, MongoDB, MySQL, NoSQL, PostgreSQL, Docker, AWS, GCP, Django, Flask, REST API","1,1,2,2,2,2,6,7,7,9,9,9",True,yearly,83333.33333333333,150000.0,116666.66666666666
cake:7eleventw/eb5427,cake,統一超商電子商務資深後端工程師(uniopen eCommerce Senior Backend Engineer)(技術一),統一超商股份有限公司（7-ELEVEN),backend,False,,,"java,python,ci_cd,docker,kubernetes,aws,gcp,php,rest_api","Java, Python, CI/CD, Docker, Kubernetes, AWS, GCP, PHP, REST API","1,1,6,6,6,7,7,9,9",True,monthly,50000.0,160000.0,105000.0
cake:cycatena/web3-blockchain-new-team-backend-engineer,cake,後端工程師｜Backend Engineer（區塊鏈 Web3 公司）,凱特納科技股份有限公司,backend,False,,,"golang,java,python,kafka,mysql,nosql,postgresql,docker,kubernetes,gcp,django","Go, Java, Python, Apache Kafka, MySQL, NoSQL, PostgreSQL, Docker, Kubernetes, GCP, Django","1,1,1,2,2,2,2,6,6,7,9",True,yearly,66666.66666666667,125000.0,95833.33333333334
cake:WorldQuant/4665338006-backend-engineer-970e9596e3dac6483fe1923c3227ca,cake,Backend Engineer,WorldQuant,data_engineer,False,,,"python,sql,kafka,mysql,numpy,pandas,postgresql,redis,ci_cd","Python, SQL, Apache Kafka, MySQL, NumPy, pandas, PostgreSQL, Redis, CI/CD","1,1,2,2,2,2,2,2,6",False,unknown,,,
cake:ideku-technology-solutions/back-end-engineer-7e7256,cake,Sr. Software Engineer - Backend,Ideku Technology Solution Pte Ltd (新加坡商雲科有限公司),backend,False,,,"java,mysql,postgresql,redis,ci_cd,microservices","Java, MySQL, PostgreSQL, Redis, CI/CD, Microservices","1,2,2,2,6,9",True,monthly,110000.0,140000.0,125000.0
cake:addcn/fb3c16,cake,【研發部】 後端工程師,數字科技股份有限公司,backend,False,,,"python,sql,bigquery,mysql,redis,docker,kubernetes,aws,gcp,php","Python, SQL, BigQuery, MySQL, Redis, Docker, Kubernetes, AWS, GCP, PHP","1,1,2,2,2,6,6,7,7,9",True,yearly,58333.333333333336,70000.0,64166.66666666667
cake:wit-software-ltd/senior-backend-engineer-ahsd1,cake,Senior Backend Developer / 資深後端工程師 ( 轉 Golang ),崴拓資訊有限公司 Wit Software Ltd.,data_engineer,False,,,"golang,java,sql,kafka,elasticsearch,mongodb,mysql,nosql,redis,kubernetes,azure","Go, Java, SQL, Apache Kafka, Elasticsearch, MongoDB, MySQL, NoSQL, Redis, Kubernetes, Azure","1,1,1,2,2,2,2,2,2,6,7",True,yearly,91666.66666666667,166666.66666666666,129166.66666666666
cake:wit-software-ltd/senior-backend-engineer-golang-123,cake,Senior Backend Golang Developer / 資深後端 Golang 工程師,崴拓資訊有限公司 Wit Software Ltd.,backend,False,,,"golang,java,kafka,mongodb,postgresql,redis,ci_cd,docker,kubernetes,aws,azure,gcp,rest_api","Go, Java, Apache Kafka, MongoDB, PostgreSQL, Redis, CI/CD, Docker, Kubernetes, AWS, Azure, GCP, REST API","1,1,2,2,2,2,6,6,6,7,7,7,9",True,yearly,91666.66666666667,166666.66666666666,129166.66666666666
cake:mirror-mirror-ai/ai-native-full-stack-engineer,cake,全端工程師 (AI-native),美商覓爾股份有限公司台灣分公司,ai_engineer,True,,,"python,postgresql,machine_learning,pytorch,model_apis,llm,prompt_engineering,rag,ci_cd,fastapi,aws,django,flask","Python, PostgreSQL, Machine Learning (general), PyTorch, Foundation Model APIs, Large Language Models, Prompt Engineering, RAG, CI/CD, FastAPI, AWS, Django, Flask","1,2,3,4,5,5,5,5,6,6,7,9,9",True,monthly,100000.0,120000.0,110000.0
cake:jkopay/full-service-engineer-dc4e7e,cake,全端工程師 | Full Stack Engineer,街口電子支付股份有限公司,backend,False,,,"mysql,nodejs","MySQL, Node.js","2,9",False,unknown,,,
cake:Google/94720436679385798-software-engineer-payments-data-platform-465c9a07c2e49021184c34bc04cf15,cake,"Software Engineer, Payments Data Platform",Google,data_scientist,False,,,"java,python,etl,feature_engineering,nlp","Java, Python, ETL/ELT, Feature Engineering, NLP","1,1,2,3,4",False,unknown,,,
cake:Google/92691969796383430-product-manager-advanced-enterprise-data-platform-1b8d17146c28c4aa1133b112ba5a59,cake,"Product Manager, Advanced Enterprise Data Platform Capabilities",Google,ai_engineer,True,,,"machine_learning,ai_agents,rag","Machine Learning (general), AI Agents, RAG","3,5,5",False,unknown,,,
cake:Google/80772447808168646-technical-program-manager-google-pay-data-platform-bae11868362f94533b8c9fcea78bfa,cake,"Technical Program Manager, Google Pay Data Platform",Google,data_scientist,False,,,"bigquery,machine_learning","BigQuery, Machine Learning (general)","2,3",False,unknown,,,
cake:pacston/data-platform-pm-ai-platform-pm,cake,Data Platform PM / AI Platform PM,沛思坦網路股份有限公司,data_engineer,True,,,"etl,model_serving","ETL/ELT, Model Serving","2,6",True,yearly,83333.33333333333,150000.0,116666.66666666666
cake:retair-retchat-home-3a8dd3/senior-ai-data-platform-engineer,cake,資深 AI 資料平台工程師 / Senior AI Data Platform Engineer,睿勝科技股份有限公司,data_engineer,True,,,"bash,python,sql,airflow,kafka,spark,etl,postgresql,ai_agents,dashboard","Bash/Shell, Python, SQL, Airflow, Apache Kafka, Apache Spark, ETL/ELT, PostgreSQL, AI Agents, Dashboarding","1,1,1,2,2,2,2,2,5,8",True,monthly,80000.0,120000.0,100000.0
cake:talent-taiwan-2026-usa-outreach/1d588ba5-4d36-41cc-90b2-163f8b8a687d-amd-taiwan-power-engineer-dat-e271c94912bdec99579e6241687627,cake,[AMD Taiwan] Power Engineer (Datacenter Platform),Talent Taiwan - 2026 USA Outreach,data_scientist,False,,,python,Python,1,False,unknown,,,
cake:talent-taiwan-2026-usa-outreach/45ba0599-5937-4f38-a268-ff7da160f4a2-amd-taiwan-software-bios-bmc-e-a8f40ad912aec7523f1881a53f0c34,cake,[AMD Taiwan] Software BIOS/BMC Engineer (Datacenter Platform),Talent Taiwan - 2026 USA Outreach,data_scientist,False,,,"bash,python","Bash/Shell, Python","1,1",False,unknown,,,
cake:talent-taiwan-2026-usa-outreach/c02788a0-dc7d-477e-9310-1508783b1ed7-amd-taiwan-manufacturing-opera-2fde2530385d5be3d3184bf93bb681,cake,[AMD Taiwan] Manufacturing Operation Engineer (Datacenter Platform),Talent Taiwan - 2026 USA Outreach,other,False,,,,,,False,unknown,,,
cake:talent-taiwan-2026-usa-outreach/2b5c7a8c-7298-496c-918d-551b294d8126-amd-taiwan-customer-debug-engi-7a6543e1bdd128193196de1177d442,cake,[AMD Taiwan] Customer Debug Engineer (Datacenter Platform),Talent Taiwan - 2026 USA Outreach,other,False,,,,,,False,unknown,,,
cake:i-true/cca67c,cake,【@cosme SHOPPING】新創經驗尤佳！全新EC平台創建營運經理,i-TRUE 艾思網絡股份有限公司︱@cosme,data_analyst,False,,,excel,Excel,8,True,monthly,45000.0,60000.0,52500.0
cake:cake-recruitment-consulting/fd9bc1,cake,零售龍頭數位轉型-數據經理(客戶資料平台CDP)-TL,Cake Recruitment Consulting,data_engineer,True,,,"java,python,r_lang,airflow,spark,bigquery,etl,hadoop,redshift,machine_learning,statistics,nlp,pytorch,tensorflow,ci_cd,docker,kubeflow,kubernetes,mlflow,aws,azure,databricks,gcp,data_viz","Java, Python, R, Airflow, Apache Spark, BigQuery, ETL/ELT, Hadoop, Redshift, Machine Learning (general), Statistics, NLP, PyTorch, TensorFlow, CI/CD, Docker, Kubeflow, Kubernetes, MLflow, AWS, Azure, Databricks, GCP, Data Visualization","1,1,1,2,2,2,2,2,2,3,3,4,4,4,6,6,6,6,6,7,7,7,7,8",True,yearly,150000.0,233333.33333333334,191666.6666666667
cake:h2u/platform-engineer,cake,平台工程師Platform Engineer,永悅健康股份有限公司,data_engineer,False,,,"java,sql,etl,ci_cd,docker,kubernetes,aws,azure,gcp,dashboard","Java, SQL, ETL/ELT, CI/CD, Docker, Kubernetes, AWS, Azure, GCP, Dashboarding","1,1,2,6,6,6,7,7,7,8",True,monthly,50000.0,80000.0,65000.0
cake:morgan-philips-e5774d/java-backend-engineer-international-b2b-saas-platform,cake,🚀 Java 後端工程師｜國際B2B SaaS 平台,Morgan Philips Group,backend,False,,,"golang,java,sql,elasticsearch,mongodb,nosql,postgresql,redis,ci_cd,docker,kubernetes,aws,azure,nodejs,php,rest_api,spring","Go, Java, SQL, Elasticsearch, MongoDB, NoSQL, PostgreSQL, Redis, CI/CD, Docker, Kubernetes, AWS, Azure, Node.js, PHP, REST API, Spring Boot","1,1,1,2,2,2,2,2,6,6,6,7,7,9,9,9,9",False,unknown,,,
cake:teamuq/ai-data-manager,cake,FDE & AI 資料管理師（時薪制薪水無上限，時間彈性運用）,快組隊股份有限公司 TeamUpQuick,ai_engineer,True,,,"python,etl,ai_agents,llm,dashboard","Python, ETL/ELT, AI Agents, Large Language Models, Dashboarding","1,2,5,5,8",True,hourly,88000.0,264000.0,176000.0
cake:issdu/issdu_splunk,cake,資訊安全分析師 (大數據平台 Splunk 維運與應用 ),數聯資安股份有限公司,data_analyst,False,,,"python,azure,dashboard","Python, Azure, Dashboarding","1,7,8",True,monthly,40000.0,60000.0,50000.0
cake:7b9/senior-database-administrator-dba-376,cake,資深資料庫管理師(DBA),艾捷科技,backend,False,,,"bash,golang,sql,mysql,php","Bash/Shell, Go, SQL, MySQL, PHP","1,1,1,2,9",True,monthly,45000.0,70000.0,57500.0
cake:Google/77362857955467974-senior-software-engineer-cloud-bigtable-82b150a38820cf37384369be61dd85,cake,"Senior Software Engineer, Cloud Bigtable",Google,ml_engineer,False,,,"java,bigquery,nosql,machine_learning,nlp,ci_cd,gcp","Java, BigQuery, NoSQL, Machine Learning (general), NLP, CI/CD, GCP","1,2,2,3,4,6,7",False,unknown,,,
cake:WorldQuant/4653495006-nlp-data-engineer-e15745eab860a35b4e32d91f9da68d,cake,NLP Data Engineer,WorldQuant,data_scientist,True,,,"python,airflow,machine_learning,statistics,nlp,llm","Python, Airflow, Machine Learning (general), Statistics, NLP, Large Language Models","1,2,3,3,4,5",False,unknown,,,
cake:astera-labs-inc/4640055005-senior-data-science-engineer-f7daabaed97956af1df706e708445d,cake,Senior Data Science Engineer,艾斯特拉股份有限公司 Astera Labs Taiwan Limited,data_scientist,False,,,"python,r_lang,sql,spark,hadoop,numpy,pandas,machine_learning,scikit_learn,tensorflow,aws,azure,gcp,data_viz,tableau","Python, R, SQL, Apache Spark, Hadoop, NumPy, pandas, Machine Learning (general), scikit-learn, TensorFlow, AWS, Azure, GCP, Data Visualization, Tableau","1,1,1,2,2,2,2,3,3,4,7,7,7,8,8",False,unknown,,,
cake:Google/96294571184399046-cloud-data-engineer-i-professional-services-googl-0f601ac8a7a3fd06e6bba3eb19f1cd,cake,Applied AI and Data Engineer,Google,data_engineer,False,,,"java,python,spark,data_warehouse,etl,hadoop,hive,mongodb,nosql,machine_learning,tensorflow,gcp","Java, Python, Apache Spark, Data Warehouse, ETL/ELT, Hadoop, Hive, MongoDB, NoSQL, Machine Learning (general), TensorFlow, GCP","1,1,2,2,2,2,2,2,2,3,4,7",False,unknown,,,
cake:Google/84231751907320518-practice-customer-engineer-data-analytics-9e1e9b7406b1bdc1d7589dab4a38ed,cake,"Practice Customer Engineer, Data Analytics",Google,data_engineer,False,,,"python,r_lang,scala,sql,spark,etl,gcp","Python, R, Scala, SQL, Apache Spark, ETL/ELT, GCP","1,1,1,1,2,2,7",False,unknown,,,
cake:momo-mservice/17339-senior-lead-data-engineering-ec5c7655bbf505f5008e2c8bdedc20,cake,Senior/Lead - Data Engineering,MoMo,data_engineer,False,,,"python,sql,spark,data_warehouse,mysql,postgresql,machine_learning,docker,kubernetes,aws,gcp","Python, SQL, Apache Spark, Data Warehouse, MySQL, PostgreSQL, Machine Learning (general), Docker, Kubernetes, AWS, GCP","1,1,2,2,2,2,3,6,6,7,7",False,unknown,,,
cake:Google/80531616106980038-manager-youtube-data-engineering-0e4b1b3d293150ce9bdc7d174de143,cake,"Manager, YouTube Data Engineering",Google,data_analyst,False,,,"sql,machine_learning,statistics,power_bi,tableau","SQL, Machine Learning (general), Statistics, Power BI, Tableau","1,3,3,8,8",False,unknown,,,
cake:Google/82336039242212038-senior-customer-engineer-data-analytics-japanese-2b5d5b933dfe68690ffe7259186fa5,cake,"Senior Customer Engineer, Data Analytics (Japanese, English)",Google,data_engineer,False,,,"sql,spark,etl,gcp,data_viz","SQL, Apache Spark, ETL/ELT, GCP, Data Visualization","1,2,2,7,8",False,unknown,,,
cake:tsmc/supply-chain-business-analyst-project-manager,cake,Supply Chain Business Analyst / Project Manager,TSMC 台積電,other,False,,,r_lang,R,1,False,unknown,,,
cake:7-eleven-vietnam/junior-business-analyst,cake,Junior Business Analyst,7-ELEVEN VIETNAM,data_analyst,False,,,"java,python,r_lang,sql,bigquery,data_warehouse,mysql,numpy,pandas,dashboard","Java, Python, R, SQL, BigQuery, Data Warehouse, MySQL, NumPy, pandas, Dashboarding","1,1,1,1,2,2,2,2,2,8",False,unknown,,,
cake:WorldQuant/4676737006-business-analyst-platform-soutions-601aeac12af9f09f7115bbfac6b500,cake,Business Analyst - Platform Soutions,WorldQuant,data_analyst,False,,,"statistics,excel","Statistics, Excel","3,8",False,unknown,,,
cake:Google/81457263062983366-business-analyst-youtube-trust-and-safety-3d613457afa8d3260ba1a2c9bfc21a,cake,"Business Analyst, YouTube Trust and Safety",Google,data_analyst,False,,,"java,python,r_lang,sql,statistics","Java, Python, R, SQL, Statistics","1,1,1,1,3",False,unknown,,,
cake:cathayins/business-center-business-analyst,cake,【業務中台】商業分析師 Business Analyst,國泰世紀產物保險股份有限公司,other,False,,,,,,False,unknown,,,
cake:pt-adira-dinamika-multi-finance-tbk-429/business-analyst-trainee-program,cake,Business Analyst Trainee Program,"PT. Adira Dinamika Multi Finance, Tbk.",data_analyst,False,,,"python,sql,dashboard,excel,looker,power_bi","Python, SQL, Dashboarding, Excel, Looker, Power BI","1,1,8,8,8,8",False,unknown,,,
cake:86e/6ee322a8-431e-47ed-a55b-6e84007e78f0-digital-finance-business-analy-7dd8278852018a52b6420f0a15f4d0,cake,【數金】業務分析師 Business Analyst,中租迪和股份有限公司,other,False,,,,,,False,unknown,,,
cake:1111headhunt/business-analyst-systems-analyst-3010277,cake,BA商業分析師/系統分析師 (3010277),Accurate愛客獵-1111高階獵才中心,data_analyst,False,,,dashboard,Dashboarding,8,True,yearly,58333.333333333336,100000.0,79166.66666666667
cake:fpt-telecom/25646-customer-service-staff-ba-vi-7f126e79e71a08458e60a4d0248870,cake,Nhân viên Dịch vụ khách hàng (Ba Vì),FPT Telecom,other,False,,,,,,False,unknown,,,
cake:advantest/62e2b9fa-e5f2-4371-b12d-773611be4ff1-electrical-engineer-848138fbdf71ee2c1524fe3270292b,cake,Electrical Engineer,愛德萬測試股份有限公司,other,False,,,,,,False,unknown,,,
cake:ontonics-lab-corporation/ui-ux-fullstack-engineer,cake,UI/UX Fullstack Engineer,Ontonics Lab Corporation,backend,False,,,"java,python,r_lang,machine_learning,ci_cd,docker,fastapi,kubernetes,aws,azure,gcp,dashboard,data_viz,flask,nodejs,rest_api","Java, Python, R, Machine Learning (general), CI/CD, Docker, FastAPI, Kubernetes, AWS, Azure, GCP, Dashboarding, Data Visualization, Flask, Node.js, REST API","1,1,1,3,6,6,6,6,7,7,7,8,8,9,9,9",True,monthly,60000.0,110000.0,85000.0
cake:advantest/5d29c1a1-6a8c-4c02-8ac3-75483d312a93-application-engineer-slt-burn-i-1e4395700e1e5e198b95b74d5e7dd5,cake,Application Engineer (SLT/Burn-in),愛德萬測試股份有限公司,data_engineer,False,,,sql,SQL,1,False,unknown,,,
cake:ASML-Taiwan/j00337754-cs-ops-applied-ai-engineer-hsinchu-9e735275b55f0c55cb4ae125464c60,cake,CS - Ops - Applied AI Engineer - Hsinchu,ASML Taiwan 台灣艾司摩爾,data_analyst,True,,,"r_lang,embeddings,llm,rag,excel,power_bi,tableau","R, Embeddings, Large Language Models, RAG, Excel, Power BI, Tableau","1,5,5,5,8,8,8",False,unknown,,,
cake:advantest/a9a67c9d-54e7-43be-837a-08cd3ba31acc-senior-business-intelligence-dev-71d395ab9969ae14015ebf32689b97,cake,Senior Business Intelligence Developer & Tech Lead,愛德萬測試股份有限公司,data_engineer,False,,,"java,python,sql,spark,dbt,etl,ci_cd,azure,databricks,dashboard,power_bi,dotnet","Java, Python, SQL, Apache Spark, dbt, ETL/ELT, CI/CD, Azure, Databricks, Dashboarding, Power BI, .NET","1,1,1,2,2,2,6,7,7,8,8,9",False,unknown,,,
cake:advantest/3b7c8f2c-8a1e-4469-84f2-52f7bec5f912-senior-business-intelligence-dev-e8c988b9ab8fe32b3512371720403c,cake,Senior Business Intelligence Developer & Tech Lead,愛德萬測試股份有限公司,data_engineer,False,,,"python,sql,spark,dbt,etl,ci_cd,azure,databricks,dashboard,power_bi","Python, SQL, Apache Spark, dbt, ETL/ELT, CI/CD, Azure, Databricks, Dashboarding, Power BI","1,1,2,2,2,6,7,7,8,8",False,unknown,,,
cake:talent-taiwan-2026-usa-outreach/1b954ac4-52e9-47f3-b0f1-97d7c037322f-amd-taiwan-software-developmen-6bf630d7cebfe9c390b0635338f450,cake,[AMD Taiwan] Software Development Engineer,Talent Taiwan - 2026 USA Outreach,data_engineer,True,,,"python,sql,model_apis,nodejs","Python, SQL, Foundation Model APIs, Node.js","1,1,5,9",False,unknown,,,
cake:Google/75446675476226758-business-data-scientist-marketing-793a090344a7f1f5cb45ca0c9337c6,cake,"Business Data Scientist, Marketing",Google,data_scientist,False,,,"python,r_lang,sql,statistics","Python, R, SQL, Statistics","1,1,1,3",False,unknown,,,
cake:Google/127083991286063814-senior-research-scientist-ml-efficiency-google-r-31c6aee327ad6b6a080030e965583f,cake,"Senior Research Scientist, ML Efficiency, Google Research",Google,algorithm_engineer,False,,,"machine_learning,statistics,nlp,transformer","Machine Learning (general), Statistics, NLP, Transformer","3,3,4,4",False,unknown,,,
cake:Google/126907880447058630-staff-research-scientist-ml-efficiency-google-re-9be594b0d2c7b07c1f0c65a098344e,cake,"Staff Research Scientist, ML Efficiency, Google Research",Google,algorithm_engineer,False,,,"machine_learning,statistics,deep_learning,nlp,transformer","Machine Learning (general), Statistics, Deep Learning (general), NLP, Transformer","3,3,4,4,4",False,unknown,,,
cake:Google/139778838824395462-product-data-scientist-analytics-insights-measu-58518d0fb9176263088a1b761d75f2,cake,"Product Data Scientist, Analytics, Insights, Measurement",Google,data_scientist,False,,,"python,r_lang,sql,statistics","Python, R, SQL, Statistics","1,1,1,3",False,unknown,,,
cake:Google/103575902356415174-data-scientist-product-app-ecosystem-and-trust-3901f92d002637ceaab4856fe0c871,cake,"Data Scientist, Product, App Ecosystem and Trust",Google,data_scientist,False,,,"python,r_lang,sql,statistics","Python, R, SQL, Statistics","1,1,1,3",False,unknown,,,
cake:Google/107502932689068742-product-data-scientist-analytics-insights-and-me-16c1685d959567a8ccc75525f5c892,cake,"Product Data Scientist, Analytics, Insights and Measurement",Google,data_scientist,False,,,"python,r_lang,sql,statistics","Python, R, SQL, Statistics","1,1,1,3",False,unknown,,,
